direction,ontology,line,go.id,term,annotated,significant,expected,rank_in_ks,fisher,ks
down,BP,Ara-5,GO:0001539,cilium or flagellum-dependent cell motil...,37,9,1.59,1065,1.8e-05,0.9040
down,BP,Ara-5,GO:0071973,bacterial-type flagellum-dependent cell ...,37,9,1.59,1066,1.8e-05,0.9040
down,BP,Ara-5,GO:0097588,archaeal or bacterial-type flagellum-dep...,37,9,1.59,1067,1.8e-05,0.9040
down,BP,Ara-5,GO:0006928,movement of cell or subcellular componen...,53,10,2.27,1001,6.7e-05,0.8699
down,BP,Ara-5,GO:0033212,iron import into cell,18,6,0.77,150,7.3e-05,0.0458
down,BP,Ara-5,GO:0006826,iron ion transport,37,8,1.59,51,0.00014,0.0047
down,BP,Ara-5,GO:0046916,cellular transition metal ion homeostasi...,32,7,1.37,335,0.00034,0.1917
down,BP,Ara-5,GO:0000041,transition metal ion transport,53,9,2.27,24,0.00037,0.0016
down,BP,Ara-5,GO:0055076,transition metal ion homeostasis,33,7,1.41,233,0.00041,0.1133
down,BP,Ara-5,GO:0033214,siderophore-dependent iron import into c...,16,5,0.69,104,0.00043,0.0206
down,BP,Ara-5,GO:0051179,localization,546,39,23.39,986,0.00050,0.8558
down,BP,Ara-5,GO:0051649,establishment of localization in cell,35,7,1.5,347,0.00061,0.2013
down,BP,Ara-5,GO:0006875,cellular metal ion homeostasis,36,7,1.54,329,0.00073,0.1821
down,BP,Ara-5,GO:0015752,D-ribose transmembrane transport,5,3,0.21,1221,0.00076,0.9989
down,BP,Ara-5,GO:0006879,cellular iron ion homeostasis,27,6,1.16,191,0.00084,0.0756
down,BP,Ara-5,GO:0055072,iron ion homeostasis,27,6,1.16,192,0.00084,0.0756
down,BP,Ara-5,GO:0055065,metal ion homeostasis,37,7,1.59,230,0.00086,0.1078
down,BP,Ara-5,GO:0015766,disaccharide transport,11,4,0.47,1179,0.00089,0.9792
down,BP,Ara-5,GO:1901678,iron coordination entity transport,29,6,1.24,47,0.00126,0.0042
down,BP,Ara-5,GO:0098657,import into cell,40,7,1.71,61,0.00141,0.0062
down,BP,Ara-5,GO:0044247,cellular polysaccharide catabolic proces...,6,3,0.26,1115,0.00147,0.9351
down,BP,Ara-5,GO:0009226,nucleotide-sugar biosynthetic process,13,4,0.56,1210,0.00181,0.9944
down,BP,Ara-5,GO:0030003,cellular cation homeostasis,43,7,1.84,528,0.00218,0.3639
down,BP,Ara-5,GO:0015772,oligosaccharide transport,14,4,0.6,1170,0.00245,0.9735
down,BP,Ara-5,GO:0006873,cellular ion homeostasis,44,7,1.88,557,0.00250,0.3924
down,BP,Ara-5,GO:0008643,carbohydrate transport,96,11,4.11,1219,0.00255,0.9981
down,BP,Ara-5,GO:0055080,cation homeostasis,45,7,1.93,430,0.00286,0.2710
down,BP,Ara-5,GO:0030001,metal ion transport,71,9,3.04,52,0.00317,0.0050
down,BP,Ara-5,GO:0009225,nucleotide-sugar metabolic process,15,4,0.64,1205,0.00322,0.9935
down,BP,Ara-5,GO:0050801,ion homeostasis,46,7,1.97,451,0.00325,0.2955
down,BP,Ara-5,GO:0098771,inorganic ion homeostasis,46,7,1.97,452,0.00325,0.2955
down,BP,Ara-5,GO:0000272,polysaccharide catabolic process,8,3,0.34,1187,0.00385,0.9829
down,BP,Ara-5,GO:0009251,glucan catabolic process,8,3,0.34,1188,0.00385,0.9829
down,BP,Ara-5,GO:0055082,cellular chemical homeostasis,48,7,2.06,510,0.00416,0.3463
down,BP,Ara-5,GO:0048878,chemical homeostasis,50,7,2.14,418,0.00525,0.2599
down,BP,Ara-5,GO:0009238,enterobactin metabolic process,9,3,0.39,82,0.00560,0.0104
down,BP,Ara-5,GO:0044781,bacterial-type flagellum organization,9,3,0.39,917,0.00560,0.7852
down,BP,Ara-5,GO:0045226,extracellular polysaccharide biosyntheti...,9,3,0.39,1213,0.00560,0.9961
down,BP,Ara-5,GO:0046379,extracellular polysaccharide metabolic p...,9,3,0.39,1214,0.00560,0.9961
down,BP,Ara-5,GO:0051641,cellular localization,51,7,2.18,551,0.00587,0.3871
down,BP,Ara-5,GO:0009237,siderophore metabolic process,10,3,0.43,108,0.00774,0.0219
down,BP,Ara-5,GO:0009313,oligosaccharide catabolic process,10,3,0.43,1177,0.00774,0.9786
down,BP,Ara-5,GO:0009712,catechol-containing compound metabolic p...,10,3,0.43,109,0.00774,0.0219
down,BP,Ara-5,GO:0044264,cellular polysaccharide metabolic proces...,69,8,2.96,1165,0.00922,0.9715
down,BP,Ara-5,GO:0015750,pentose transmembrane transport,11,3,0.47,1189,0.01031,0.9840
down,BP,Ara-5,GO:0018958,phenol-containing compound metabolic pro...,11,3,0.47,138,0.01031,0.0399
down,BP,Ara-5,GO:0051187,cofactor catabolic process,11,3,0.47,1220,0.01031,0.9987
down,BP,Ara-5,GO:0010038,response to metal ion,44,6,1.88,509,0.01096,0.3428
down,BP,Ara-5,GO:0019725,cellular homeostasis,58,7,2.48,561,0.01185,0.3945
down,BP,Ara-5,GO:0005976,polysaccharide metabolic process,73,8,3.13,1160,0.01282,0.9679
down,BP,Ara-5,GO:0072348,sulfur compound transport,33,5,1.41,707,0.01288,0.5646
down,BP,Ara-5,GO:0044262,cellular carbohydrate metabolic process,119,11,5.1,920,0.01306,0.7867
down,BP,Ara-5,GO:0006566,threonine metabolic process,12,3,0.51,567,0.01332,0.4049
down,BP,Ara-5,GO:0042592,homeostatic process,60,7,2.57,472,0.01417,0.3136
down,BP,Ara-5,GO:0015850,organic hydroxy compound transport,23,4,0.99,133,0.01598,0.0342
down,BP,Ara-5,GO:0008272,sulfate transport,5,2,0.21,457,0.01729,0.2982
down,BP,Ara-5,GO:0009111,vitamin catabolic process,5,2,0.21,1008,0.01729,0.8726
down,BP,Ara-6,GO:0015774,polysaccharide transport,5,5,0.15,1202,2.7e-08,0.992
down,BP,Ara-6,GO:0033037,polysaccharide localization,5,5,0.15,1203,2.7e-08,0.992
down,BP,Ara-6,GO:0042956,maltodextrin transport,5,5,0.15,1204,2.7e-08,0.992
down,BP,Ara-6,GO:0010272,response to silver ion,6,5,0.19,1052,1.6e-07,0.879
down,BP,Ara-6,GO:0046688,response to copper ion,14,6,0.43,430,1.9e-06,0.337
down,BP,Ara-6,GO:0006878,cellular copper ion homeostasis,5,4,0.15,1180,4.3e-06,0.979
down,BP,Ara-6,GO:0015768,maltose transport,5,4,0.15,1205,4.3e-06,0.992
down,BP,Ara-6,GO:0015834,peptidoglycan-associated peptide transpo...,5,4,0.15,1225,4.3e-06,1.000
down,BP,Ara-6,GO:0010273,detoxification of copper ion,6,4,0.19,494,1.3e-05,0.416
down,BP,Ara-6,GO:0055070,copper ion homeostasis,6,4,0.19,1213,1.3e-05,0.996
down,BP,Ara-6,GO:0061687,detoxification of inorganic compound,6,4,0.19,495,1.3e-05,0.416
down,BP,Ara-6,GO:0010038,response to metal ion,44,8,1.36,425,4.6e-05,0.328
down,BP,Ara-6,GO:1990169,stress response to copper ion,8,4,0.25,409,5.7e-05,0.318
down,BP,Ara-6,GO:0015886,heme transport,9,4,0.28,1026,1.0e-04,0.864
down,BP,Ara-6,GO:0097501,stress response to metal ion,9,4,0.28,529,1.0e-04,0.446
down,BP,Ara-6,GO:0015766,disaccharide transport,11,4,0.34,1189,0.00025,0.984
down,BP,Ara-6,GO:0035442,dipeptide transmembrane transport,11,4,0.34,1196,0.00025,0.989
down,BP,Ara-6,GO:0015752,D-ribose transmembrane transport,5,3,0.15,1223,0.00028,0.999
down,BP,Ara-6,GO:0010035,response to inorganic substance,75,9,2.32,1005,0.00043,0.848
down,BP,Ara-6,GO:0044247,cellular polysaccharide catabolic proces...,6,3,0.19,975,0.00055,0.832
down,BP,Ara-6,GO:0015772,oligosaccharide transport,14,4,0.43,1181,0.00070,0.979
down,BP,Ara-6,GO:0000041,transition metal ion transport,53,7,1.64,951,0.00109,0.816
down,BP,Ara-6,GO:0006810,transport,487,27,15.05,434,0.00113,0.342
down,BP,Ara-6,GO:0015833,peptide transport,69,8,2.13,515,0.00115,0.428
down,BP,Ara-6,GO:0042938,dipeptide transport,16,4,0.49,555,0.00122,0.467
down,BP,Ara-6,GO:0000272,polysaccharide catabolic process,8,3,0.25,734,0.00148,0.641
down,BP,Ara-6,GO:0009251,glucan catabolic process,8,3,0.25,735,0.00148,0.641
down,BP,Ara-6,GO:0051234,establishment of localization,496,27,15.33,348,0.00150,0.263
down,BP,Ara-6,GO:0098754,detoxification,17,4,0.53,448,0.00155,0.364
down,BP,Ara-6,GO:0071702,organic substance transport,350,21,10.81,150,0.00180,0.079
down,BP,Ara-6,GO:0019646,aerobic electron transport chain,9,3,0.28,1163,0.00216,0.967
down,BP,Ara-6,GO:0045226,extracellular polysaccharide biosyntheti...,9,3,0.28,1217,0.00216,0.996
down,BP,Ara-6,GO:0046379,extracellular polysaccharide metabolic p...,9,3,0.28,1218,0.00216,0.996
down,BP,Ara-6,GO:0042886,amide transport,77,8,2.38,458,0.00236,0.367
down,BP,Ara-6,GO:0008643,carbohydrate transport,95,9,2.94,1076,0.00241,0.909
down,BP,Ara-6,GO:0035672,oligopeptide transmembrane transport,20,4,0.62,239,0.00294,0.153
down,BP,Ara-6,GO:0009313,oligosaccharide catabolic process,10,3,0.31,1190,0.00302,0.984
down,BP,Ara-6,GO:0015750,pentose transmembrane transport,11,3,0.34,1221,0.00406,0.998
down,BP,Ara-6,GO:0044264,cellular polysaccharide metabolic proces...,69,7,2.13,1169,0.00509,0.970
down,BP,Ara-6,GO:0030001,metal ion transport,71,7,2.19,909,0.00597,0.789
down,BP,Ara-6,GO:0051179,localization,545,27,16.84,190,0.00616,0.116
down,BP,Ara-6,GO:0009226,nucleotide-sugar biosynthetic process,13,3,0.4,364,0.00673,0.272
down,BP,Ara-6,GO:0005976,polysaccharide metabolic process,73,7,2.26,1153,0.00695,0.961
down,BP,Ara-6,GO:0009111,vitamin catabolic process,5,2,0.15,949,0.00909,0.814
down,BP,Ara-6,GO:0042365,water-soluble vitamin catabolic process,5,2,0.15,950,0.00909,0.814
down,BP,Ara-6,GO:0006812,cation transport,160,11,4.94,325,0.00986,0.245
down,BP,Ara-6,GO:0009225,nucleotide-sugar metabolic process,15,3,0.46,250,0.01023,0.167
down,BP,Ara-6,GO:0006857,oligopeptide transport,28,4,0.87,112,0.01028,0.047
down,BP,Ara-6,GO:0044262,cellular carbohydrate metabolic process,119,9,3.68,1070,0.01076,0.900
down,BP,Ara-6,GO:1901678,iron coordination entity transport,29,4,0.9,992,0.01164,0.842
down,BP,Ara-6,GO:0006073,cellular glucan metabolic process,16,3,0.49,766,0.01231,0.677
down,BP,Ara-6,GO:0009109,coenzyme catabolic process,6,2,0.19,1029,0.01336,0.867
down,BP,Ara-6,GO:0042219,cellular modified amino acid catabolic p...,6,2,0.19,1208,0.01336,0.993
down,BP,Ara-6,GO:0051701,interaction with host,6,2,0.19,610,0.01336,0.532
down,BP,Ara-6,GO:0052126,movement in host environment,6,2,0.19,611,0.01336,0.532
down,BP,Ara-6,GO:0006760,folic acid-containing compound metabolic...,17,3,0.53,147,0.01462,0.072
down,BP,Ara-6,GO:0055082,cellular chemical homeostasis,48,5,1.48,727,0.01579,0.630
down,BP,Ara-6,GO:0046916,cellular transition metal ion homeostasi...,32,4,0.99,839,0.01642,0.745
down,BP,Ara-6,GO:0044042,glucan metabolic process,18,3,0.56,630,0.01715,0.537
down,BP,Ara-6,GO:0071705,nitrogen compound transport,197,12,6.09,52,0.01766,0.015
down,BP,Ara-6,GO:0055076,transition metal ion homeostasis,33,4,1.02,980,0.01825,0.833
down,BP,Ara-6,GO:0010043,response to zinc ion,7,2,0.22,731,0.01833,0.633
down,BP,Ara-6,GO:0070206,protein trimerization,7,2,0.22,1035,0.01833,0.868
down,BP,Ara-6,GO:0070207,protein homotrimerization,7,2,0.22,1036,0.01833,0.868
down,BP,Ara-6,GO:0048878,chemical homeostasis,50,5,1.54,725,0.01862,0.629
down,BP,Ara+1,GO:0033212,iron import into cell,18,15,1.45,1194,2.0e-14,0.9761
down,BP,Ara+1,GO:0006826,iron ion transport,37,21,2.98,1174,2.3e-14,0.9617
down,BP,Ara+1,GO:0006879,cellular iron ion homeostasis,27,17,2.18,1151,7.2e-13,0.9363
down,BP,Ara+1,GO:0055072,iron ion homeostasis,27,17,2.18,1152,7.2e-13,0.9363
down,BP,Ara+1,GO:0030003,cellular cation homeostasis,43,21,3.47,921,1.2e-12,0.6898
down,BP,Ara+1,GO:0055082,cellular chemical homeostasis,48,22,3.87,1138,1.7e-12,0.9219
down,BP,Ara+1,GO:0006873,cellular ion homeostasis,44,21,3.55,969,2.1e-12,0.7458
down,BP,Ara+1,GO:0046916,cellular transition metal ion homeostasi...,32,18,2.58,813,2.3e-12,0.5848
down,BP,Ara+1,GO:0033214,siderophore-dependent iron import into c...,16,13,1.29,1162,2.3e-12,0.9505
down,BP,Ara+1,GO:0019725,cellular homeostasis,58,24,4.68,1173,2.5e-12,0.9612
down,BP,Ara+1,GO:0006875,cellular metal ion homeostasis,36,19,2.9,923,2.5e-12,0.6983
down,BP,Ara+1,GO:0055080,cation homeostasis,45,21,3.63,847,3.7e-12,0.6230
down,BP,Ara+1,GO:0055076,transition metal ion homeostasis,33,18,2.66,853,4.7e-12,0.6281
down,BP,Ara+1,GO:0055065,metal ion homeostasis,37,19,2.98,976,4.8e-12,0.7503
down,BP,Ara+1,GO:0048878,chemical homeostasis,50,22,4.03,1086,4.8e-12,0.8741
down,BP,Ara+1,GO:0042592,homeostatic process,60,24,4.84,1179,6.0e-12,0.9646
down,BP,Ara+1,GO:0050801,ion homeostasis,46,21,3.71,909,6.3e-12,0.6801
down,BP,Ara+1,GO:0098771,inorganic ion homeostasis,46,21,3.71,910,6.3e-12,0.6801
down,BP,Ara+1,GO:0019634,organic phosphonate metabolic process,10,10,0.81,1209,1.1e-11,0.9919
down,BP,Ara+1,GO:0000041,transition metal ion transport,53,22,4.28,1035,2.0e-11,0.8173
down,BP,Ara+1,GO:1901678,iron coordination entity transport,29,16,2.34,1203,6.1e-11,0.9809
down,BP,Ara+1,GO:0019700,organic phosphonate catabolic process,8,8,0.65,1212,1.8e-09,0.9936
down,BP,Ara+1,GO:0030001,metal ion transport,71,23,5.73,1068,2.5e-09,0.8519
down,BP,Ara+1,GO:0051649,establishment of localization in cell,35,15,2.82,1210,2.3e-08,0.9923
down,BP,Ara+1,GO:0098657,import into cell,40,16,3.23,1030,2.5e-08,0.8166
down,BP,Ara+1,GO:0006811,ion transport,264,47,21.3,352,5.8e-08,0.1671
down,BP,Ara+1,GO:0072348,sulfur compound transport,33,14,2.66,1219,8.0e-08,0.9990
down,BP,Ara+1,GO:0065008,regulation of biological quality,111,27,8.95,589,9.6e-08,0.3682
down,BP,Ara+1,GO:0051179,localization,544,76,43.88,1176,1.3e-07,0.9626
down,BP,Ara+1,GO:0051641,cellular localization,51,17,4.11,1082,2.1e-07,0.8689
down,BP,Ara+1,GO:0006820,anion transport,156,32,12.58,919,4.2e-07,0.6869
down,BP,Ara+1,GO:0015891,siderophore transport,12,8,0.97,748,6.6e-07,0.5199
down,BP,Ara+1,GO:0015711,organic anion transport,135,28,10.89,715,1.9e-06,0.4904
down,BP,Ara+1,GO:0042930,enterobactin transport,10,7,0.81,989,2.2e-06,0.7678
down,BP,Ara+1,GO:0015774,polysaccharide transport,5,5,0.4,1168,3.5e-06,0.9592
down,BP,Ara+1,GO:0033037,polysaccharide localization,5,5,0.4,1169,3.5e-06,0.9592
down,BP,Ara+1,GO:0042956,maltodextrin transport,5,5,0.4,1170,3.5e-06,0.9592
down,BP,Ara+1,GO:0015685,ferric-enterobactin import into cell,8,6,0.65,873,6.8e-06,0.6470
down,BP,Ara+1,GO:0051234,establishment of localization,495,66,39.93,1185,7.9e-06,0.9692
down,BP,Ara+1,GO:0006810,transport,486,65,39.2,1182,8.5e-06,0.9658
down,BP,Ara+1,GO:0051181,cofactor transport,36,12,2.9,1213,1.4e-05,0.9938
down,BP,Ara+1,GO:0009238,enterobactin metabolic process,9,6,0.73,586,1.9e-05,0.3679
down,BP,Ara+1,GO:0006812,cation transport,160,29,12.91,28,2.1e-05,0.0013
down,BP,Ara+1,GO:0015850,organic hydroxy compound transport,22,9,1.77,1156,2.7e-05,0.9433
down,BP,Ara+1,GO:0009237,siderophore metabolic process,10,6,0.81,658,4.4e-05,0.4409
down,BP,Ara+1,GO:0009712,catechol-containing compound metabolic p...,10,6,0.81,342,4.4e-05,0.1603
down,BP,Ara+1,GO:0018958,phenol-containing compound metabolic pro...,11,6,0.89,394,9.1e-05,0.2104
down,BP,Ara+1,GO:0009239,enterobactin biosynthetic process,8,5,0.65,510,0.00016,0.2919
down,BP,Ara+1,GO:0019540,siderophore biosynthetic process from ca...,8,5,0.65,511,0.00016,0.2919
down,BP,Ara+1,GO:0046434,organophosphate catabolic process,27,9,2.18,608,0.00018,0.3853
down,BP,Ara+1,GO:0008272,sulfate transport,5,4,0.4,1193,0.00020,0.9755
down,BP,Ara+1,GO:0015768,maltose transport,5,4,0.4,1171,0.00020,0.9592
down,BP,Ara+1,GO:0071978,bacterial-type flagellum-dependent swarm...,13,6,1.05,1101,0.00029,0.8888
down,BP,Ara+1,GO:0009713,catechol-containing compound biosyntheti...,9,5,0.73,267,0.00034,0.1145
down,BP,Ara+1,GO:0019058,viral life cycle,9,5,0.73,1225,0.00034,1.0000
down,BP,Ara+1,GO:0019290,siderophore biosynthetic process,9,5,0.73,587,0.00034,0.3679
down,BP,Ara+1,GO:0046189,phenol-containing compound biosynthetic ...,9,5,0.73,268,0.00034,0.1145
down,BP,Ara+1,GO:0071702,organic substance transport,349,46,28.15,1090,0.00039,0.8786
down,BP,Ara+1,GO:0016032,viral process,14,6,1.13,1223,0.00048,1.0000
down,BP,Ara+1,GO:0044403,symbiotic process,14,6,1.13,1224,0.00048,1.0000
down,BP,Ara+1,GO:0009313,oligosaccharide catabolic process,10,5,0.81,1067,0.00063,0.8511
down,BP,Ara+1,GO:0040011,locomotion,54,12,4.36,1015,0.00103,0.7985
down,BP,Ara+1,GO:0015766,disaccharide transport,11,5,0.89,1214,0.00107,0.9945
down,BP,Ara+1,GO:0019184,nonribosomal peptide biosynthetic proces...,11,5,0.89,745,0.00107,0.5095
down,BP,Ara+1,GO:0044550,secondary metabolite biosynthetic proces...,12,5,0.97,429,0.00172,0.2312
down,BP,Ara+2,GO:0015774,polysaccharide transport,5,5,0.34,1142,1.4e-06,0.97
down,BP,Ara+2,GO:0033037,polysaccharide localization,5,5,0.34,1143,1.4e-06,0.97
down,BP,Ara+2,GO:0042956,maltodextrin transport,5,5,0.34,1144,1.4e-06,0.97
down,BP,Ara+2,GO:0072348,sulfur compound transport,33,11,2.21,779,5.7e-06,0.64
down,BP,Ara+2,GO:0006768,biotin metabolic process,9,6,0.6,1211,6.6e-06,1.00
down,BP,Ara+2,GO:0009102,biotin biosynthetic process,9,6,0.6,1212,6.6e-06,1.00
down,BP,Ara+2,GO:0010272,response to silver ion,6,5,0.4,1136,8.0e-06,0.97
down,BP,Ara+2,GO:0034635,glutathione transport,6,5,0.4,1071,8.0e-06,0.92
down,BP,Ara+2,GO:0071978,bacterial-type flagellum-dependent swarm...,12,6,0.8,1175,6.1e-05,0.99
down,BP,Ara+2,GO:0048870,cell motility,42,11,2.82,1171,7.3e-05,0.99
down,BP,Ara+2,GO:0051674,localization of cell,42,11,2.82,1172,7.3e-05,0.99
down,BP,Ara+2,GO:0001539,cilium or flagellum-dependent cell motil...,36,10,2.41,1201,9.1e-05,1.00
down,BP,Ara+2,GO:0071973,bacterial-type flagellum-dependent cell ...,36,10,2.41,1202,9.1e-05,1.00
down,BP,Ara+2,GO:0097588,archaeal or bacterial-type flagellum-dep...,36,10,2.41,1203,9.1e-05,1.00
down,BP,Ara+2,GO:0006878,cellular copper ion homeostasis,5,4,0.34,1191,9.9e-05,0.99
down,BP,Ara+2,GO:0015768,maltose transport,5,4,0.34,1145,9.9e-05,0.97
down,BP,Ara+2,GO:0034775,glutathione transmembrane transport,5,4,0.34,1026,9.9e-05,0.87
down,BP,Ara+2,GO:0010038,response to metal ion,44,11,2.95,601,0.00012,0.44
down,BP,Ara+2,GO:0040011,locomotion,53,12,3.56,1135,0.00016,0.97
down,BP,Ara+2,GO:0046688,response to copper ion,14,6,0.94,828,0.00018,0.71
down,BP,Ara+2,GO:0072337,modified amino acid transport,20,7,1.34,1168,0.00022,0.99
down,BP,Ara+2,GO:0042939,tripeptide transport,10,5,0.67,1188,0.00027,0.99
down,BP,Ara+2,GO:0010273,detoxification of copper ion,6,4,0.4,702,0.00028,0.56
down,BP,Ara+2,GO:0055070,copper ion homeostasis,6,4,0.4,1189,0.00028,0.99
down,BP,Ara+2,GO:0061687,detoxification of inorganic compound,6,4,0.4,703,0.00028,0.56
down,BP,Ara+2,GO:0010035,response to inorganic substance,73,14,4.9,1053,0.00030,0.90
down,BP,Ara+2,GO:0008643,carbohydrate transport,91,16,6.1,1219,0.00031,1.00
down,BP,Ara+2,GO:0006928,movement of cell or subcellular componen...,52,11,3.49,1121,0.00056,0.95
down,BP,Ara+2,GO:0015772,oligosaccharide transport,13,5,0.87,1196,0.00115,1.00
down,BP,Ara+2,GO:0016032,viral process,13,5,0.87,1217,0.00115,1.00
down,BP,Ara+2,GO:0044403,symbiotic process,13,5,0.87,1218,0.00115,1.00
down,BP,Ara+2,GO:0035443,tripeptide transmembrane transport,8,4,0.54,1138,0.00118,0.97
down,BP,Ara+2,GO:1990169,stress response to copper ion,8,4,0.54,357,0.00118,0.18
down,BP,Ara+2,GO:0051260,protein homooligomerization,58,11,3.89,1199,0.00147,1.00
down,BP,Ara+2,GO:0051259,protein complex oligomerization,67,12,4.49,1014,0.00152,0.85
down,BP,Ara+2,GO:0051179,localization,539,53,36.16,298,0.00179,0.14
down,BP,Ara+2,GO:0019058,viral life cycle,9,4,0.6,1150,0.00201,0.97
down,BP,Ara+2,GO:0097501,stress response to metal ion,9,4,0.6,436,0.00201,0.27
down,BP,Ara+2,GO:0044272,sulfur compound biosynthetic process,36,8,2.41,971,0.00232,0.83
down,BP,Ara+2,GO:0008272,sulfate transport,5,3,0.34,1058,0.00282,0.90
down,BP,Ara+2,GO:0015752,D-ribose transmembrane transport,5,3,0.34,1204,0.00282,1.00
down,BP,Ara+2,GO:0032973,amino acid export across plasma membrane,5,3,0.34,1178,0.00282,0.99
down,BP,Ara+2,GO:0042883,cysteine transport,5,3,0.34,1176,0.00282,0.99
down,BP,Ara+2,GO:1903712,cysteine transmembrane transport,5,3,0.34,1177,0.00282,0.99
down,BP,Ara+2,GO:0006573,valine metabolic process,10,4,0.67,1207,0.00318,1.00
down,BP,Ara+2,GO:0009099,valine biosynthetic process,10,4,0.67,1208,0.00318,1.00
down,BP,Ara+2,GO:0009313,oligosaccharide catabolic process,10,4,0.67,1137,0.00318,0.97
down,BP,Ara+2,GO:0009081,branched-chain amino acid metabolic proc...,17,5,1.14,1197,0.00441,1.00
down,BP,Ara+2,GO:0009082,branched-chain amino acid biosynthetic p...,17,5,1.14,1198,0.00441,1.00
down,BP,Ara+2,GO:0071241,cellular response to inorganic substance,17,5,1.14,747,0.00441,0.61
down,BP,Ara+2,GO:0000101,sulfur amino acid transport,11,4,0.74,1154,0.00473,0.98
down,BP,Ara+2,GO:0015766,disaccharide transport,11,4,0.74,1098,0.00473,0.94
down,BP,Ara+2,GO:0046916,cellular transition metal ion homeostasi...,32,7,2.15,1097,0.00478,0.93
down,BP,Ara+2,GO:0044247,cellular polysaccharide catabolic proces...,6,3,0.4,625,0.00536,0.47
down,BP,Ara+2,GO:0051701,interaction with host,6,3,0.4,1181,0.00536,0.99
down,BP,Ara+2,GO:0052126,movement in host environment,6,3,0.4,1182,0.00536,0.99
down,BP,Ara+2,GO:0140115,export across plasma membrane,6,3,0.4,1173,0.00536,0.99
down,BP,Ara+2,GO:0055076,transition metal ion homeostasis,33,7,2.21,1002,0.00573,0.84
down,BP,Ara+2,GO:0006549,isoleucine metabolic process,7,3,0.47,1209,0.00892,1.00
down,BP,Ara+2,GO:0009052,"pentose-phosphate shunt, non-oxidative b...",7,3,0.47,680,0.00892,0.53
down,BP,Ara+2,GO:0009097,isoleucine biosynthetic process,7,3,0.47,1210,0.00892,1.00
down,BP,Ara+2,GO:0006875,cellular metal ion homeostasis,36,7,2.41,1166,0.00941,0.98
down,BP,Ara+2,GO:0072330,monocarboxylic acid biosynthetic process,36,7,2.41,986,0.00941,0.83
down,BP,Ara+2,GO:0006857,oligopeptide transport,28,6,1.88,405,0.00988,0.23
down,BP,Ara+2,GO:0055065,metal ion homeostasis,37,7,2.48,1090,0.01095,0.93
down,BP,Ara+3,GO:0009081,branched-chain amino acid metabolic proc...,17,11,1.34,1161,5.6e-09,0.977
down,BP,Ara+3,GO:0009082,branched-chain amino acid biosynthetic p...,17,11,1.34,1162,5.6e-09,0.977
down,BP,Ara+3,GO:0006549,isoleucine metabolic process,7,6,0.55,1203,1.6e-06,0.997
down,BP,Ara+3,GO:0009097,isoleucine biosynthetic process,7,6,0.55,1204,1.6e-06,0.997
down,BP,Ara+3,GO:0006573,valine metabolic process,10,7,0.79,1201,1.9e-06,0.996
down,BP,Ara+3,GO:0009099,valine biosynthetic process,10,7,0.79,1202,1.9e-06,0.996
down,BP,Ara+3,GO:0015774,polysaccharide transport,5,5,0.39,1117,3.2e-06,0.954
down,BP,Ara+3,GO:0033037,polysaccharide localization,5,5,0.39,1118,3.2e-06,0.954
down,BP,Ara+3,GO:0042956,maltodextrin transport,5,5,0.39,1119,3.2e-06,0.954
down,BP,Ara+3,GO:0010035,response to inorganic substance,75,18,5.91,637,1.4e-05,0.444
down,BP,Ara+3,GO:0010272,response to silver ion,6,5,0.47,1153,1.8e-05,0.973
down,BP,Ara+3,GO:0071978,bacterial-type flagellum-dependent swarm...,13,7,1.02,1133,2.2e-05,0.960
